time/episodes,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss
17088,6349,36,234667,6.782099830000001,18.23,,,0.004999999888241291,224666,2.675442695617676,5e-05,1.995387077331543
17092,6351,36,234752,5.772162830000001,18.4,,,0.004999999888241291,224751,4.184791564941406,5e-05,3.9499473571777344
17096,6354,36,234840,6.434975300000001,18.73,,,0.004999999888241291,224839,2.5469319820404053,5e-05,1.5149623155593872
17100,6356,36,234928,5.590155290000001,18.9,,,0.004999999888241291,224927,6.874455451965332,5e-05,1.2936961650848389
17104,6358,36,234996,5.601495450000001,18.7,,,0.004999999888241291,224995,3.825064182281494,5e-05,3.0341691970825195
17108,6360,36,235082,5.256071870000002,18.76,,,0.004999999888241291,225081,2.6012778282165527,5e-05,3.0385000705718994
17112,6362,36,235164,5.258340350000001,19.04,,,0.004999999888241291,225163,2.4107468128204346,5e-05,2.716097354888916
17116,6363,36,235222,4.9157706600000015,18.88,,,0.004999999888241291,225221,3.4474425315856934,5e-05,1.9438202381134033
17120,6366,36,235310,5.7465870699999995,19.08,,,0.004999999888241291,225309,2.1141624450683594,5e-05,3.0976192951202393
17124,6367,36,235366,6.65162513,18.91,,,0.004999999888241291,225365,3.3522088527679443,5e-05,1.3993070125579834
17128,6369,36,235432,5.96183821,18.79,,,0.004999999888241291,225431,2.6240220069885254,5e-05,3.044027805328369
17132,6371,36,235503,5.582244450000001,18.63,,,0.004999999888241291,225502,3.373137950897217,5e-05,0.7693690061569214
17136,6373,36,235588,5.648573620000002,18.71,,,0.004999999888241291,225587,2.5261707305908203,5e-05,2.3664209842681885
17140,6376,36,235676,6.80186607,18.85,,,0.004999999888241291,225675,4.133349895477295,5e-05,2.7852096557617188
17144,6379,36,235764,7.462411199999999,19.05,,,0.004999999888241291,225763,4.203253269195557,5e-05,1.0207734107971191
17148,6381,36,235852,8.28897135,19.17,,,0.004999999888241291,225851,5.419332504272461,5e-05,3.199622392654419
17152,6383,36,235936,8.638361029999999,19.13,,,0.004999999888241291,225935,2.2728452682495117,5e-05,3.896885871887207
17156,6386,36,236024,8.54529369,19.13,,,0.004999999888241291,226023,3.2420904636383057,5e-05,1.2783681154251099
17160,6388,36,236091,8.54205077,18.92,,,0.004999999888241291,226090,8.289444923400879,5e-05,4.526639461517334
17164,6391,36,236149,7.952133319999999,18.87,,,0.004999999888241291,226148,5.113483905792236,5e-05,2.3237791061401367
17168,6393,36,236214,7.29392698,18.99,,,0.004999999888241291,226213,4.862262725830078,5e-05,2.9331130981445312
17172,6396,36,236302,7.99586483,19.13,,,0.004999999888241291,226301,5.644656181335449,5e-05,2.6099658012390137
17176,6398,36,236374,8.21783904,19.13,,,0.004999999888241291,226373,5.277792930603027,5e-05,4.178114891052246
17180,6400,36,236441,8.31213107,19.13,,,0.004999999888241291,226440,6.839908599853516,5e-05,1.3190083503723145
17184,6404,36,236526,7.581432230000001,19.1,,,0.004999999888241291,226525,4.615144729614258,5e-05,-1.110884428024292
17188,6406,36,236614,7.833497299999998,19.47,,,0.004999999888241291,226613,5.506855010986328,5e-05,1.602304458618164
17192,6408,36,236688,8.461770320000001,19.36,,,0.004999999888241291,226687,5.5202178955078125,5e-05,3.056151866912842
17196,6410,36,236755,8.394531700000002,19.15,,,0.004999999888241291,226754,4.64381217956543,5e-05,3.259011745452881
17200,6413,36,236827,8.88488782,18.99,,,0.004999999888241291,226826,3.286243200302124,5e-05,3.6347756385803223
17204,6414,36,236896,8.75364597,19.0,,,0.004999999888241291,226895,3.144956588745117,5e-05,1.2960211038589478
17208,6416,36,236963,9.4168712,18.81,,,0.004999999888241291,226962,3.6980538368225098,5e-05,2.343926429748535
17212,6418,36,237051,9.277910149999999,18.87,,,0.004999999888241291,227050,4.217939853668213,5e-05,2.501579761505127
17216,6419,36,237092,10.00136515,18.7,,,0.004999999888241291,227091,4.374283790588379,5e-05,4.498706340789795
17220,6421,36,237161,9.454337979999998,18.51,,,0.004999999888241291,227160,2.4398698806762695,5e-05,2.7095515727996826
17224,6423,36,237248,9.44634285,18.82,,,0.004999999888241291,227247,5.943421363830566,5e-05,2.421466827392578
17228,6426,36,237336,9.64586852,19.04,,,0.004999999888241291,227335,4.5661139488220215,5e-05,1.8093278408050537
17232,6428,36,237423,10.301282960000002,19.2,,,0.004999999888241291,227422,10.83922290802002,5e-05,0.9425753355026245
17236,6430,36,237510,10.04730963,19.22,,,0.004999999888241291,227509,2.579392910003662,5e-05,1.7000876665115356
17240,6432,36,237589,9.46521997,19.13,,,0.004999999888241291,227588,7.299017906188965,5e-05,0.8890274167060852
17244,6435,36,237677,9.679769209999998,19.13,,,0.004999999888241291,227676,3.368732452392578,5e-05,0.6405977010726929
17248,6436,36,237745,9.83734228,18.93,,,0.004999999888241291,227744,2.923802375793457,5e-05,1.916067361831665
17252,6439,36,237833,9.68160913,18.97,,,0.004999999888241291,227832,3.000244617462158,5e-05,1.7516411542892456
17256,6440,36,237893,10.925106800000002,18.69,,,0.004999999888241291,227892,2.955069065093994,5e-05,2.678953170776367
17260,6442,36,237981,10.708741419999999,18.9,,,0.004999999888241291,227980,3.116579055786133,5e-05,2.2153236865997314
17264,6446,36,238054,10.785281509999997,19.05,,,0.004999999888241291,228053,5.139925956726074,5e-05,3.8069496154785156
17268,6452,36,238142,11.729827310000001,19.28,,,0.004999999888241291,228141,4.930373191833496,5e-05,4.605695724487305
17272,6454,36,238211,11.533595100000003,19.09,,,0.004999999888241291,228210,6.490950107574463,5e-05,2.074481964111328
17276,6457,36,238299,11.11975895,19.25,,,0.004999999888241291,228298,3.465299606323242,5e-05,3.0586938858032227
17280,6458,36,238361,10.910182520000001,19.2,,,0.004999999888241291,228360,2.9222910404205322,5e-05,3.7173516750335693
17284,6461,36,238425,11.910226190000001,18.99,,,0.004999999888241291,228424,3.507211208343506,5e-05,2.899419069290161
17288,6464,36,238492,11.754733530000001,18.78,,,0.004999999888241291,228491,4.1480326652526855,5e-05,2.0817527770996094
17292,6467,36,238580,11.950056790000001,18.92,,,0.004999999888241291,228579,4.009897232055664,5e-05,1.9963407516479492
17296,6469,36,238653,12.186674250000001,18.98,,,0.004999999888241291,228652,6.2238030433654785,5e-05,2.8406519889831543
17300,6470,36,238694,11.61142707,18.67,,,0.004999999888241291,228693,4.735445976257324,5e-05,1.5986182689666748
17304,6473,36,238782,12.211860640000005,18.86,,,0.004999999888241291,228781,2.30800724029541,5e-05,1.5512770414352417
17308,6475,36,238856,11.757843189999999,18.93,,,0.004999999888241291,228855,3.098318099975586,5e-05,1.397972583770752
17312,6476,36,238926,12.057188709999998,18.75,,,0.004999999888241291,228925,4.441451072692871,5e-05,2.470411539077759
17316,6478,36,238993,11.61763616,19.01,,,0.004999999888241291,228992,3.510228157043457,5e-05,2.8358426094055176
17320,6479,36,239053,11.50309535,18.92,,,0.004999999888241291,229052,4.057355880737305,5e-05,3.6727542877197266
17324,6481,36,239122,11.394832690000001,18.74,,,0.004999999888241291,229121,3.125128984451294,5e-05,1.2926907539367676
17328,6483,36,239190,12.078827389999999,18.54,,,0.004999999888241291,229189,2.0236973762512207,5e-05,1.2325520515441895
17332,6485,36,239270,12.02350405,18.47,,,0.004999999888241291,229269,3.1783080101013184,5e-05,3.533353328704834
17336,6487,36,239344,11.91674812,18.34,,,0.004999999888241291,229343,3.5232014656066895,5e-05,3.5130953788757324
17340,6488,36,239416,12.122063570000005,18.27,,,0.004999999888241291,229415,3.72418475151062,5e-05,4.4156084060668945
17344,6490,36,239483,12.195350780000002,18.06,,,0.004999999888241291,229482,4.663317680358887,5e-05,3.7701709270477295
17348,6492,36,239559,12.153655859999999,18.14,,,0.004999999888241291,229558,3.305941104888916,5e-05,3.2825117111206055
17352,6495,36,239639,12.09491143,18.06,,,0.004999999888241291,229638,2.244077444076538,5e-05,2.889613151550293
17356,6497,36,239727,11.843589750000001,18.34,,,0.004999999888241291,229726,3.516839027404785,5e-05,2.6194965839385986
17360,6500,36,239815,11.635220009999998,18.34,,,0.004999999888241291,229814,6.3438720703125,5e-05,2.0787878036499023
17364,6503,36,239903,12.146882460000002,18.49,,,0.004999999888241291,229902,3.2936954498291016,5e-05,3.0680322647094727
17368,6505,36,239975,12.18246474,18.33,,,0.004999999888241291,229974,6.7986674308776855,5e-05,2.5419793128967285
,,,240000,,,19.6,11.364834,0.004999999888241291,229999,3.3205814361572266,5e-05,3.3167810440063477
17372,6510,36,240045,11.846895450000002,18.34,,,0.004999999888241291,230044,7.733266353607178,5e-05,1.9171531200408936
17376,6511,36,240104,11.64278235,18.05,,,0.004999999888241291,230103,3.499959707260132,5e-05,2.160773992538452
17380,6513,36,240171,12.36138942,18.1,,,0.004999999888241291,230170,5.2323174476623535,5e-05,2.780400276184082
17384,6516,36,240259,12.808367899999997,18.34,,,0.004999999888241291,230258,2.1874122619628906,5e-05,2.1734366416931152
17388,6518,36,240334,12.830134449999997,18.42,,,0.004999999888241291,230333,2.5457663536071777,5e-05,0.8615409135818481
17392,6521,36,240402,12.56549983,18.22,,,0.004999999888241291,230401,10.527844429016113,5e-05,4.266094207763672
17396,6523,36,240470,11.371009710000001,18.17,,,0.004999999888241291,230469,2.6841464042663574,5e-05,2.4528722763061523
17400,6525,36,240544,12.034788959999998,18.5,,,0.004999999888241291,230543,6.012485980987549,5e-05,3.4052791595458984
17404,6528,36,240624,11.870538689999998,18.42,,,0.004999999888241291,230623,4.675463676452637,5e-05,1.5631513595581055
17408,6530,36,240693,11.21101895,18.37,,,0.004999999888241291,230692,5.472482204437256,5e-05,2.2841951847076416
17412,6532,36,240781,11.538755429999998,18.55,,,0.004999999888241291,230780,1.9778962135314941,5e-05,3.4799890518188477
17416,6533,36,240846,12.022098070000002,18.53,,,0.004999999888241291,230845,6.672547340393066,5e-05,3.7066783905029297
17420,6536,36,240934,12.070910269999997,18.81,,,0.004999999888241291,230933,3.9134716987609863,5e-05,3.3596601486206055
17424,6538,36,241022,12.22219289,19.0,,,0.004999999888241291,231021,2.736046075820923,5e-05,3.571934461593628
17428,6540,36,241089,11.534493499999998,18.99,,,0.004999999888241291,231088,5.151056289672852,5e-05,2.7352287769317627
17432,6542,36,241162,10.956749300000002,18.92,,,0.004999999888241291,231161,4.439568519592285,5e-05,-1.348844289779663
17436,6544,36,241247,11.175251349999998,19.03,,,0.004999999888241291,231246,5.554181098937988,5e-05,3.095932722091675
17440,6546,36,241326,10.93824242,19.1,,,0.004999999888241291,231325,5.8103437423706055,5e-05,1.4104251861572266
17444,6548,36,241404,11.05509501,19.21,,,0.004999999888241291,231403,6.979578971862793,5e-05,4.508221626281738
17448,6550,36,241474,10.761665410000003,19.15,,,0.004999999888241291,231473,3.9824163913726807,5e-05,1.834442138671875
17452,6552,36,241562,11.075718140000001,19.23,,,0.004999999888241291,231561,5.259084701538086,5e-05,0.7638683319091797
17456,6554,36,241636,11.13434365,19.09,,,0.004999999888241291,231635,2.492173671722412,5e-05,2.32749342918396
17460,6556,36,241705,11.40518466,18.9,,,0.004999999888241291,231704,4.891696453094482,5e-05,3.2576894760131836
17464,6558,36,241791,11.10036311,18.88,,,0.004999999888241291,231790,3.7650063037872314,5e-05,2.3896846771240234
17468,6560,36,241866,10.927269370000001,18.91,,,0.004999999888241291,231865,5.133365631103516,5e-05,1.8719629049301147
17472,6562,36,241945,11.466284620000001,19.0,,,0.004999999888241291,231944,4.013340950012207,5e-05,0.9205939769744873
17476,6563,36,242007,11.656009169999997,19.03,,,0.004999999888241291,232006,3.8297314643859863,5e-05,4.561211585998535
17480,6565,36,242095,11.49790075,19.24,,,0.004999999888241291,232094,3.3508148193359375,5e-05,2.3367977142333984
17484,6567,36,242183,11.33510311,19.24,,,0.004999999888241291,232182,4.750885963439941,5e-05,2.1665844917297363
17488,6569,36,242252,11.85622953,19.18,,,0.004999999888241291,232251,2.974452018737793,5e-05,2.9667017459869385
17492,6572,36,242323,12.03593956,19.21,,,0.004999999888241291,232322,3.230938196182251,5e-05,1.7943047285079956
17496,6574,36,242410,13.27984598,19.4,,,0.004999999888241291,232409,3.742867946624756,5e-05,2.076890707015991
17500,6576,36,242485,13.065290850000002,19.41,,,0.004999999888241291,232484,3.091724395751953,5e-05,0.8094234466552734
17504,6577,36,242540,12.554982150000003,19.16,,,0.004999999888241291,232539,3.5106935501098633,5e-05,3.3511312007904053
17508,6579,36,242602,12.957791790000002,19.09,,,0.004999999888241291,232601,3.037769317626953,5e-05,1.0202809572219849
17512,6582,36,242668,11.799288720000002,18.87,,,0.004999999888241291,232667,3.562415599822998,5e-05,2.5391452312469482
17516,6585,36,242747,11.768724929999998,19.01,,,0.004999999888241291,232746,3.555121898651123,5e-05,4.120572090148926
17520,6587,36,242822,12.487676739999998,18.88,,,0.004999999888241291,232821,2.7830440998077393,5e-05,2.266819953918457
17524,6589,36,242895,12.634237829999996,18.73,,,0.004999999888241291,232894,5.844952583312988,5e-05,3.6634809970855713
17528,6591,36,242964,13.17878798,18.75,,,0.004999999888241291,232963,4.129593849182129,5e-05,2.4344563484191895
17532,6594,36,243050,13.542893139999999,18.88,,,0.004999999888241291,233049,3.26200795173645,5e-05,1.0595163106918335
17536,6596,36,243135,13.12518866,18.88,,,0.004999999888241291,233134,4.611687660217285,5e-05,4.347651481628418
17540,6598,36,243216,13.70351619,18.9,,,0.004999999888241291,233215,1.5975768566131592,5e-05,1.56650972366333
17544,6600,36,243281,13.380541019999999,18.77,,,0.004999999888241291,233280,3.3266782760620117,5e-05,1.9119656085968018
17548,6602,36,243367,13.517872730000004,18.93,,,0.004999999888241291,233366,2.9604153633117676,5e-05,2.202455997467041
17552,6604,36,243455,13.427155379999999,18.93,,,0.004999999888241291,233454,3.6212596893310547,5e-05,1.5465061664581299
17556,6607,36,243540,12.646944669999998,19.04,,,0.004999999888241291,233539,5.960025787353516,5e-05,1.8353151082992554
17560,6608,36,243603,12.695108539999996,18.98,,,0.004999999888241291,233602,3.493832588195801,5e-05,-0.8081647157669067
17564,6610,36,243666,12.356322269999998,18.75,,,0.004999999888241291,233665,6.098138332366943,5e-05,3.1865861415863037
17568,6612,36,243754,12.14189598,18.88,,,0.004999999888241291,233753,2.9507052898406982,5e-05,2.538193702697754
17572,6614,36,243826,11.75886869,18.81,,,0.004999999888241291,233825,6.979785919189453,5e-05,3.003960371017456
17576,6617,36,243898,11.855255710000002,18.91,,,0.004999999888241291,233897,5.328465461730957,5e-05,0.581967294216156
17580,6620,36,243967,10.7608607,18.72,,,0.004999999888241291,233966,4.9488019943237305,5e-05,3.072413682937622
17584,6623,36,244054,11.067271199999995,18.71,,,0.004999999888241291,234053,5.032759189605713,5e-05,2.6830837726593018
17588,6625,36,244127,9.51869181,18.75,,,0.004999999888241291,234126,4.189393520355225,5e-05,2.3469090461730957
17592,6627,36,244215,10.061017750000001,18.92,,,0.004999999888241291,234214,2.8432207107543945,5e-05,4.1716461181640625
17596,6629,36,244266,9.76463752,18.56,,,0.004999999888241291,234265,5.040312767028809,5e-05,3.5379388332366943
17600,6631,36,244354,9.61069177,18.69,,,0.004999999888241291,234353,9.32110595703125,5e-05,1.9682514667510986
17604,6633,36,244426,10.238793159999998,18.86,,,0.004999999888241291,234425,3.098139762878418,5e-05,3.0935957431793213
17608,6635,36,244489,10.640406099999998,18.87,,,0.004999999888241291,234488,3.8969340324401855,5e-05,1.489571213722229
17612,6636,36,244553,10.765262600000002,18.85,,,0.004999999888241291,234552,5.369824409484863,5e-05,3.368255138397217
17616,6638,36,244635,10.482665020000002,18.88,,,0.004999999888241291,234634,4.050084114074707,5e-05,2.5223326683044434
17620,6641,36,244719,9.89757211,18.97,,,0.004999999888241291,234718,2.8329780101776123,5e-05,2.529189109802246
17624,6643,36,244763,9.772145,18.68,,,0.004999999888241291,234762,3.4626760482788086,5e-05,2.1826279163360596
17628,6645,36,244830,9.561314589999999,18.66,,,0.004999999888241291,234829,3.3743033409118652,5e-05,3.822904109954834
17632,6647,36,244918,9.610659569999997,18.68,,,0.004999999888241291,234917,3.830048084259033,5e-05,2.0003585815429688
17636,6650,36,245006,10.001496320000001,18.71,,,0.004999999888241291,235005,2.6577353477478027,5e-05,4.501214504241943
17640,6652,36,245078,9.659565160000001,18.62,,,0.004999999888241291,235077,2.4443368911743164,5e-05,3.380948305130005
17644,6653,36,245141,9.56820948,18.6,,,0.004999999888241291,235140,16.68596076965332,5e-05,3.0530409812927246
17648,6654,36,245188,9.05721548,18.21,,,0.004999999888241291,235187,3.299025058746338,5e-05,0.3391639292240143
17652,6656,36,245270,9.429615689999999,18.15,,,0.004999999888241291,235269,4.7463579177856445,5e-05,3.089531660079956
17656,6658,36,245337,9.904149789999998,17.97,,,0.004999999888241291,235336,5.08287239074707,5e-05,2.9496617317199707
17660,6660,36,245424,9.83129114,18.21,,,0.004999999888241291,235423,1.929079532623291,5e-05,0.7230387330055237
17664,6662,36,245491,9.928816219999998,18.25,,,0.004999999888241291,235490,3.3007636070251465,5e-05,1.5192322731018066
17668,6663,36,245540,10.13418989,17.86,,,0.004999999888241291,235539,3.805419921875,5e-05,1.5834342241287231
17672,6665,36,245612,10.556808620000002,17.86,,,0.004999999888241291,235611,3.6057870388031006,5e-05,3.3431084156036377
17676,6667,36,245682,9.944072929999999,17.84,,,0.004999999888241291,235681,3.3431882858276367,5e-05,1.2796272039413452
17680,6669,36,245751,10.77738643,17.84,,,0.004999999888241291,235750,6.171840190887451,5e-05,2.559405565261841
17684,6671,36,245836,9.715503659999998,17.82,,,0.004999999888241291,235835,2.9504783153533936,5e-05,2.123910903930664
17688,6673,36,245923,10.62084284,17.96,,,0.004999999888241291,235922,2.6356520652770996,5e-05,2.9430060386657715
17692,6676,36,246011,10.07320754,17.96,,,0.004999999888241291,236010,5.174145698547363,5e-05,2.0881481170654297
